Timestamp,Rank,Epoch,Computation_Time,GPU_ID,GPU_Name,GPU_Load,GPU_Free_Mem_MB,GPU_Used_Mem_MB,GPU_Total_Mem_MB,GPU_Temp_C
2024-12-01 21:53:26,0,1,1802.4208419322968,0,Tesla T4,55.0%,4030.0,11071.0,15360.0,75.0
2024-12-01 22:23:47,0,2,1821.052903175354,0,Tesla T4,10.0%,4046.0,11055.0,15360.0,75.0
2024-12-01 22:54:08,0,3,1821.0128157138824,0,Tesla T4,54.0%,4046.0,11055.0,15360.0,75.0
2024-12-01 23:24:29,0,4,1820.3008897304535,0,Tesla T4,80.0%,4046.0,11055.0,15360.0,75.0
2024-12-01 23:54:53,0,5,1823.4943025112152,0,Tesla T4,3.0%,4046.0,11055.0,15360.0,75.0
